id,count,stock,url,date,author,snippet,type
99,4,Maruti Suzuki India Limited (NSEI:MARUTI),https://twitter.com/nift_n/status/1921513833706713095,2025-05-11 10:32:51,nift_n,"NIFT Patna celebrates a proud achievement! Ms. Isha Savant, Textile Design student (Batch 2021â2025), has secured a pre-placement with Maruti Suzuki India Limited as a Graduate Engineer Trainee, with an outstanding offer of â¹9.5 LPA. Wishing her continued success!
@NIFT_HO https://t.co/unSTTQ4qNR",news
112,17,Maruti Suzuki India Limited (NSEI:MARUTI),https://twitter.com/marutisuzukiof2/status/1917243941625401815,2025-04-29 15:45:50,marutisuzukiof2,"Honâble President of India, conferred the #PadmaVibhushan on Mr. #OsamuSuzuki, Former Chmn, #SMC and Former Dir &amp; Honorary Chmn, Maruti Suzuki India Limited, posthumously. The formal conferment ceremony took place at the Rashtrapati Bhawan in #NewDelhi on 28th April 2025. https://t.co/TmDEgBUI6p",news
114,19,Maruti Suzuki India Limited (NSEI:MARUTI),https://twitter.com/ANANDGroupIndia/status/1917181502619615399,2025-04-29 11:37:44,ANANDGroupIndia,"ANAND Group has been honoured with the 'Superior Performance in Sustainability' recognition by our valued customer, Maruti Suzuki, at the 2025 Vendor Conference in Qatar. The certificate was presented by Mr. Hisashi Takeuchi, MD and CEO of Maruti Suzuki India Limited.
[1/4] https://t.co/15q4Gjsq78",news
116,1,Mahindra & Mahindra Limited (NSEI:M&M),https://twitter.com/updates_trade/status/1922721900100210918,2025-05-14 18:33:18,updates_trade,"Company: Mahindra &amp; Mahindra Limited
RAJINDER SINGH (Employees/Designated Employees) BOUGHT 1645.0 shares, value Rs. 51.025 lakhs (Rs. 3101.8 / share) through ESOP.",news
117,2,Mahindra & Mahindra Limited (NSEI:M&M),https://twitter.com/updates_trade/status/1922706297935290445,2025-05-14 17:31:18,updates_trade,"Company: Mahindra &amp; Mahindra Limited
Rajesh Jejurikar (Director) SOLD 2130.0 shares, value Rs. 65.618 lakhs (Rs. 3080.64 / share) through Market Sale.",news
120,5,Mahindra & Mahindra Limited (NSEI:M&M),https://twitter.com/updates_trade/status/1922321010126135446,2025-05-13 16:00:18,updates_trade,"Company: Mahindra &amp; Mahindra Limited
VINOD KUMAR SAHAY (Employees/Designated Employees) SOLD 500.0 shares, value Rs. 15.4 lakhs (Rs. 3080.0 / share) through Market Sale.",news
121,6,Mahindra & Mahindra Limited (NSEI:M&M),https://twitter.com/updates_trade/status/1921287420726686051,2025-05-10 19:33:10,updates_trade,"Company: Mahindra &amp; Mahindra Limited
Yatinder Nath (Employees/Designated Employees) SOLD 500.0 shares, value Rs. 15.637 lakhs (Rs. 3127.4 / share) through Market Sale.",news
122,7,Mahindra & Mahindra Limited (NSEI:M&M),https://twitter.com/updates_trade/status/1920925062237933753,2025-05-09 19:33:17,updates_trade,"Company: Mahindra &amp; Mahindra Limited
Vijay Nakra (Employees/Designated Employees) SOLD 7500.0 shares, value Rs. 2.308 cr (Rs. 3076.79 / share) through Market Sale.",news
125,10,Mahindra & Mahindra Limited (NSEI:M&M),https://twitter.com/updates_trade/status/1920509098673537312,2025-05-08 16:00:25,updates_trade,"Company: Mahindra &amp; Mahindra Limited
Rajesh Jejurikar (Director) SOLD 6000.0 shares, value Rs. 1.828 cr (Rs. 3046.94 / share) through Market Sale.",news
136,2,Wipro Limited (BSE:507685),https://twitter.com/updates_trade/status/1922601170406674623,2025-05-14 10:33:33,updates_trade,"Company: Wipro Limited
Sanuber Grohe (Employees/Designated Employees) SOLD 5316.0 shares, value Rs. 13.401 lakhs (Rs. 252.09 / share) through Market Sale.",news
137,3,Wipro Limited (BSE:507685),https://twitter.com/_Investor_Feed_/status/1922595547866878331,2025-05-14 10:11:13,_Investor_Feed_,"Wipro &amp; Hachette UK Team Up for Digital Transformation ð | MCap 2,65,131.69 Cr

- Wipro Limited partners with Hachette UK for digital transformation using SAP S/4HANA.
- The project modernizes Hachette UK's IT infrastructure, focusing on finance operations and enterpriseâ¦ https://t.co/LqxQljBoyS",news
140,6,Wipro Limited (BSE:507685),https://twitter.com/updates_trade/status/1920818915736764539,2025-05-09 12:31:31,updates_trade,"Company: Wipro Limited
Vinay Firake (Employees/Designated Employees) BOUGHT 74434.0 shares, value Rs. 1.826 cr (Rs. 245.25 / share) through ESOP.",news
145,1,Oil and Natural Gas Corporation Limited (NSEI:ONGC),https://twitter.com/OGIEmery/status/1922948450401816816,2025-05-15 09:33:31,OGIEmery,Viridien Secures Sale of Sercel Marlin Offshore Logistics Solution to Oil and Natural Gas Corporation Limited (ONGC). Story: https://t.co/RfQOkuTZBI https://t.co/KYFJLP9KDv,news
149,5,Oil and Natural Gas Corporation Limited (NSEI:ONGC),https://twitter.com/ONGC_/status/1921877869845758261,2025-05-12 10:39:25,ONGC_,"#269. Signing off. But never gone.
From dreaming big to becoming a global icon, #ONGCian #ViratKohli didnât just play Test cricketâhe breathed it.
Every roar, every stare, every runâ¦ was a masterclass in passion, resilience, and heart.
As he steps away from #Test whites, anâ¦ https://t.co/5VtbekXjwJ",news
153,9,Oil and Natural Gas Corporation Limited (NSEI:ONGC),https://twitter.com/ONGC_/status/1920718226515804440,2025-05-09 05:51:25,ONGC_,"Every day, hundreds of people travel to New Delhi in search of treatment for themselves or their loved ones, often with no place to stay and little means to eat.
As part of its commitment to care beyond #energy, #ONGC is proud to support the Paramhansa Yogananda Public Charitableâ¦ https://t.co/viRiCj4yaf",news
157,13,Oil and Natural Gas Corporation Limited (NSEI:ONGC),https://twitter.com/bilkulonline/status/1919387665780421045,2025-05-05 13:44:13,bilkulonline,"In a landmark achievement for Indiaâs energy sector, the Panna-Mukta and Tapti (PMT) joint venture partners â Shell (through BGEPIL), Reliance Industries Limited (RIL), and Oil and Natural Gas Corporation Limited (ONGC) ..

https://t.co/uyyeV2LvBP https://t.co/uNoWCmG10V",news
162,1,NTPC Limited (NSEI:NTPC),https://twitter.com/sherl0ckai/status/1922948963151532345,2025-05-15 09:35:34,sherl0ckai,"NTPC Limited Appoints New Independent Directors ð (@ntpclimited)

https://t.co/NW8VVTf07N",news
170,9,NTPC Limited (NSEI:NTPC),https://twitter.com/grok/status/1921006704646648276,2025-05-10 00:57:42,grok,"@sr151985 @ThomasSowell By 2030, India's solar plant ownership will likely be led by Adani Green Energy and ReNew Power, driven by their large capacities and project wins. Tata Power Solar, NTPC Limited, and JSW Energy are also expected to be major player",news
171,10,NTPC Limited (NSEI:NTPC),https://twitter.com/scanx_trade/status/1920093841375248501,2025-05-07 12:30:19,scanx_trade,"NTPC (NTPC)
on NSE: 342.05 (+0.07%)

NTPC to Raise Rs. 4,000 Crore Through Non-Convertible Debentures

View: Neutral

NTPC Limited plans to issue unsecured non-convertible debentures worth Rs. 4,000 crore on May 9, 2025, through private placement. The 10-year NCDs will offer aâ¦ https://t.co/OtWLwb0p19",news
172,11,NTPC Limited (NSEI:NTPC),https://twitter.com/ntpclimited/status/1920000983653912667,2025-05-07 06:21:21,ntpclimited,"With hope in our hearts and a strong belief in gender equality, NTPC is proud to launch Girl Empowerment Mission (GEM) 2025!

What began in 2018 as a small step has now become a powerful movement. Over the years, GEM has helped more than 10,000 young girls discover theirâ¦ https://t.co/RTyscBbU9r",news
176,15,NTPC Limited (NSEI:NTPC),https://twitter.com/ntpclimited/status/1918538511785095509,2025-05-03 05:30:00,ntpclimited,"This International Sun Day, we celebrate the infinite power of the sunâan enduring source of clean, renewable energy. 

From megawatt-scale solar parks to rooftop solutions, we are committed to driving Indiaâs transition to a greener energy future.

Letâs harness the sun toâ¦ https://t.co/eO8iY3oKHK",news
179,18,NTPC Limited (NSEI:NTPC),https://twitter.com/grok/status/1917924978835746866,2025-05-01 12:52:01,grok,"@drswapeth @WallStreetMav The Bhadla Solar Park is a collaborative project, not owned by one entity. The Rajasthan Renewable Energy Corporation Limited and the Solar Energy Corporation of India are key government bodies involved. Private companies like NT",news
180,19,NTPC Limited (NSEI:NTPC),https://twitter.com/grok/status/1917924739227820531,2025-05-01 12:51:04,grok,"@drswapeth @WallStreetMav @GTok @WallStreetMav @GTok The Bhadla Solar Park is owned by multiple entities, primarily the Rajasthan Renewable Energy Corporation Limited (RRECL), with investments from private companies like Adani Green Energy, Hero Future En",news
211,12,Tata Motors Limited (BSE:500570),https://twitter.com/neelkamal993/status/1920127163707040024,2025-05-07 14:42:44,neelkamal993,"current shares of Tata Motors will be divided into two separate shares, with shareholders receiving 1 TMLCV (Tata Motors Commercial Vehicles Limited) share of face value of Rs. 2 for each TML (Tata Motors Limited ) share they hold which also will have a face value of Rs. 2 each",news
214,15,Tata Motors Limited (BSE:500570),https://twitter.com/Kecemak1Manoj/status/1919634062408359958,2025-05-06 06:03:19,Kecemak1Manoj,"@TataMotors Tata Motors Limited (TML) is India's largest manufacturer of trucks and buses, with a global presence. TML is one of the pioneers of eco-friendly mobility in India and continues to set new paradigms of safety and performance of cargo and publi",news
222,3,Power Grid Corporation of India Limited (NSEI:POWERGRID),https://twitter.com/BrightStake/status/1922449280884998434,2025-05-14 00:29:59,BrightStake,"Valiant Communications Limited has secured a domestic order worth â¹2.81 crores (INR 281 Lacs) from Power Grid Corporation of India Limited for the supply and commissioning of communication and protection solutions, to be completed within the current financial year. https://t.co/YqbkJn1R1o",news
231,12,Power Grid Corporation of India Limited (NSEI:POWERGRID),https://twitter.com/scanx_trade/status/1915400690731544894,2025-04-24 13:41:25,scanx_trade,"Power Grid Corporation of India Ltd (POWERGRID)
on NSE: 314.40 (-0.17%)

Power Grid Corporation Launches 85 MW Solar Plant in Madhya Pradesh

View: Positive

Power Grid Corporation of India Limited (POWERGRID) has commenced commercial operations of an 85 MW solar photovoltaicâ¦ https://t.co/ygqM1VwNTS",news
235,16,Power Grid Corporation of India Limited (NSEI:POWERGRID),https://twitter.com/bajelprojects/status/1911696575757242492,2025-04-14 08:22:35,bajelprojects,"Bajel Projects has won new orders worth over â¹400 Crore, including a 765kV transmission line for Power Grid Corporation of India Limited and 400kV systems for Inergy Infra Pvt Ltd's solar-wind hybrid project. Learn more: https://t.co/ieAgsBJoh9
#powertransmission #bajelprojects https://t.co/lxbnIRSg0q",news
238,19,Power Grid Corporation of India Limited (NSEI:POWERGRID),https://twitter.com/PwC_IN/status/1908044362996658595,2025-04-04 06:29:59,PwC_IN,"Power Grid Corporation of India Limitedâs GRIDCON 2025, where PwC India was the knowledge partner, brought together global leaders to explore the future of the power and utilities sector.

#EnergyTransition #GRIDCON2025 #TogetherWeFuture https://t.co/5Mrs7M2VTf",news
239,20,Power Grid Corporation of India Limited (NSEI:POWERGRID),https://twitter.com/PwC_IN/status/1907712173457158252,2025-04-03 08:30:00,PwC_IN,"PwC India was the knowledge partner at GRIDCON 2025, hosted by Power Grid Corporation of India Limited (POWERGRID), held between 9 -11 March 2025. The event saw active participation from global energy leaders, technical experts, regulators, utilities &amp; other sector stakeholders. https://t.co/6vOZZ4zubX",news
255,16,Adani Ports and Special Economic Zone Limited (NSEI:ADANIPORTS),https://twitter.com/grok/status/1915826481055531379,2025-04-25 17:53:21,grok,"@ali2021_mr @timesofindia Mundra Port is operated by Adani Ports and Special Economic Zone Limited (APSEZ), a subsidiary of the Adani Group. Itâs Indiaâs largest private port, handling major cargo like containers and coal. The query likely relates to ",news
261,2,Avenue Supermarts Limited (NSEI:DMART),https://twitter.com/updates_trade/status/1922630816883962206,2025-05-14 12:31:21,updates_trade,"Company: Avenue Supermarts Limited
Shilpa Kharat (-) SOLD 200.0 shares, value Rs. 7.9 lakhs (Rs. 3950.05 / share) through Market Sale.",news
262,3,Avenue Supermarts Limited (NSEI:DMART),https://twitter.com/updates_trade/status/1920841501732421973,2025-05-09 14:01:15,updates_trade,"Company: Avenue Supermarts Limited
Ignatius Navil Noronha (Director) SOLD 20000.0 shares, value Rs. 8.035 cr (Rs. 4017.27 / share) through Market Sale.",news
263,4,Avenue Supermarts Limited (NSEI:DMART),https://twitter.com/updates_trade/status/1920479136436441397,2025-05-08 14:01:20,updates_trade,"Company: Avenue Supermarts Limited
Soumil Kirit Shah (Immediate relative) SOLD 4500.0 shares, value Rs. 1.807 cr (Rs. 4015.0 / share) through Market Sale.",news
264,5,Avenue Supermarts Limited (NSEI:DMART),https://twitter.com/equitybulls/status/1919756129950629985,2025-05-06 14:08:23,equitybulls,"Avenue Supermarts Limited opens new store at Express Zone Mall, Malad East, Mumbai

https://t.co/9FZgh8FBf2",news
266,7,Avenue Supermarts Limited (NSEI:DMART),https://twitter.com/equitybulls/status/1916844463147868657,2025-04-28 13:18:27,equitybulls,"Avenue Supermarts Limited opens new store at Rewa

https://t.co/dkOEN0PKvV",news
267,8,Avenue Supermarts Limited (NSEI:DMART),https://twitter.com/equitybulls/status/1916398910928785664,2025-04-27 07:47:59,equitybulls,"Avenue Supermarts Limited opens new store at Mandya

https://t.co/kz4oRnqVtO",news
269,10,Avenue Supermarts Limited (NSEI:DMART),https://twitter.com/_Investor_Feed_/status/1916081543459512528,2025-04-26 10:46:52,_Investor_Feed_,"DMart Adds 417th Store with New Opening in Mandya, Karnataka ð¬ | MCap 2,84,601.36 Cr

- Avenue Supermarts Limited (DMart) has launched a new store in Mandya, Karnataka.
- The total DMart store count now stands at 417 as of April 26, 2025.

Disc: Information provided in thisâ¦ https://t.co/55HdDTfz8n",news
273,14,Avenue Supermarts Limited (NSEI:DMART),https://twitter.com/equitybulls/status/1910011045738926460,2025-04-09 16:44:54,equitybulls,"Avenue Supermarts Limited opens new store at Kamrej, Surat

https://t.co/YqRRYLEKMF",news
274,15,Avenue Supermarts Limited (NSEI:DMART),https://twitter.com/Muhammed_iq_bal/status/1907065447402606803,2025-04-01 13:40:08,Muhammed_iq_bal,"ð¢ Company: Avenue Supermarts Limited (DMART)
â¶ï¸ Event: Opening of 3 new stores
â¶ï¸ Locations:

ð¹ Mohali, S.A.S Nagar (Punjab)
ð¹ GT World Mall, Bengaluru (Karnataka)
ð¹ Sangamner, Ahmednagar (Maharashtra)

â¶ï¸ Total Stores: 415 as of March 31, 2025 https://t.co/E9MrjKGsrk",news
275,16,Avenue Supermarts Limited (NSEI:DMART),https://twitter.com/deepika63379858/status/1906690136907096553,2025-03-31 12:48:47,deepika63379858,"DMART ; Avenue Supermarts Limited opened 3 new stores in Solapur (Maharashtra), Hosapete (Karnataka), and Tadepalligudem (Andhra Pradesh), bringing the total store count to 402.",news
276,17,Avenue Supermarts Limited (NSEI:DMART),https://twitter.com/EquiNews_India/status/1906327741986926692,2025-03-30 12:48:46,EquiNews_India,"Avenue Supermarts Limited (DMart) has expanded its footprint by opening four new stores in Jagtial (Telangana), Malegaon, Nashik (Maharashtra), Khargone (Madhya Pradesh), and Kundrathur, Chennai (Tamil Nadu), bringing its total store count to 412 as of March 30, 2025.",news
277,18,Avenue Supermarts Limited (NSEI:DMART),https://twitter.com/equitybulls/status/1905634271584551362,2025-03-28 14:53:08,equitybulls,"Avenue Supermarts Limited opens 6 new stores

https://t.co/eNQAx4pval",news
278,19,Avenue Supermarts Limited (NSEI:DMART),https://twitter.com/MaheshC97031382/status/1905468004760007077,2025-03-28 03:52:28,MaheshC97031382,"#DMART ; Avenue Supermarts Limited opened 3 new stores in Solapur (Maharashtra), Hosapete (Karnataka), and Tadepalligudem (Andhra Pradesh), bringing the total store count to 402.
#stockmarketsindia 
#StockMarketNews 
#NSE #BSE",news
282,4,Coal India Limited (NSEI:COALINDIA),https://twitter.com/CoalIndiaHQ/status/1922341071469879317,2025-05-13 17:20:00,CoalIndiaHQ,"DIRECTOR (TECHNICAL) COAL INDIA VISITS WCL

Our Director (Technical), Shri Achyut Ghatak  visited the Wani and Chandrapur Areas of our subsidiary Western Coalfields Limited.

During his visit, Shri Ghatak inspected key operations including the Mungoli Opencast Mine, the FMCâ¦ https://t.co/jLlxNda0Za",news
285,7,Coal India Limited (NSEI:COALINDIA),https://twitter.com/CoalIndiaHQ/status/1922177305172181449,2025-05-13 06:29:15,CoalIndiaHQ,"CONSUMERSâ MEET FOR THE STEEL SECTOR

Our subsidiary, Bharat Coking Coal Limited (BCCL), organized a Consumersâ Meet in Dhanbad for stakeholders and consumers from the steel sector. Shri Samiran Dutta, CMD, BCCL; Our Director (Marketing), Shri Mukesh Choudhary, along with seniorâ¦ https://t.co/ye0t968kzW",news
286,8,Coal India Limited (NSEI:COALINDIA),https://twitter.com/CoalIndiaHQ/status/1921914200764334099,2025-05-12 13:03:46,CoalIndiaHQ,"CHAIRMAN, COAL INDIA INSPECTS GONDEGAON OCM

Our chairman, Shri P.M. Prasad, and Director (Business Development), Shri Debasish Nanda, inspected Gondegaon Open Cast Mine (OCM) of our subsidiary Western Coalfields Limited (WCL) in Maharashtra. He was accompanied by Shri Nilenduâ¦ https://t.co/GXGrSkuxzk",news
291,13,Coal India Limited (NSEI:COALINDIA),https://twitter.com/larson_brisa/status/1921129302344507521,2025-05-10 09:04:52,larson_brisa,"Exciting collaboration!  Coal India Limited aims to deliver 4500 MW of renewable energy for green ammonia facilities, in line with India's net-zero goals.   https://t.co/S7H78BW2Dg",news
294,16,Coal India Limited (NSEI:COALINDIA),https://twitter.com/SouvikG40928403/status/1920872279589740952,2025-05-09 16:03:33,SouvikG40928403,Coal India Limited to set up $3 billion worth clean renewable energy project.,news
299,3,JSW Steel Limited (BSE:500228),https://twitter.com/StockMarketsTak/status/1914536434146345388,2025-04-22 04:27:09,StockMarketsTak,"ð¨ JSW Steel Limited's Italy arm signs Development Contract with the Italian Government.

#JSW #stockmarketsindia https://t.co/KRAFUgEpRl",news
302,6,JSW Steel Limited (BSE:500228),https://twitter.com/updates_trade/status/1908051997829349455,2025-04-04 07:00:20,updates_trade,"Company: JSW Steel Limited
JSW Steel Employees Welfare Trust ?  OPJ ESOP Plan 2021 A/c (Other) SOLD 437.0 shares, value Rs. 437.0 (Rs. 1.0 / share) through Off Market.",news
311,15,JSW Steel Limited (BSE:500228),https://twitter.com/updates_trade/status/1904858532832567715,2025-03-26 11:30:39,updates_trade,"Company: JSW Steel Limited
JSW Steel Employees Welfare Trust ?  ESOP Plan 2016 A/c (Other) SOLD 2667.0 shares, value Rs. 28.119 lakhs (Rs. 1054.34 / share) through Market Sale.",news
314,1,Asian Paints Limited (NSEI:ASIANPAINT),https://twitter.com/cqnow_/status/1922913031518056757,2025-05-15 07:12:46,cqnow_,"ð© Asian Paints Limited: 

Asian Paints has seen its valuation increase significantly, with Reliance Industries' stake now worth â¹10,730 crore based on the last closing price.
https://t.co/bikGfdW4yq",news
337,5,Adani Power Limited (NSEI:ADANIPOWER),https://twitter.com/Amrita_2121/status/1921196795499073992,2025-05-10 13:33:04,Amrita_2121,"@ANI Adani Power Limited's announcement about winning the bid to supply 1500 MW of thermal power to Uttar Pradesh marks a significant achievement for the company. This contract, secured at a competitive tariff of Rs 5.383 per unit, will be for a greenfiel",news
355,4,Bharat Electronics Limited (BSE:500049),https://twitter.com/grok/status/1922896216024887310,2025-05-15 06:05:57,grok,"@rbmipcanepal @SpiritOfCongres EVMs and VVPATs, made by Bharat Electronics Limited, are disputed despite BEL's strong reputation. The Election Commission claims they are secure, with no internet connectivity, tamper-proof memory, and VVPAT verification. O",news
366,15,Bharat Electronics Limited (BSE:500049),https://twitter.com/grok/status/1922742021636473204,2025-05-14 19:53:15,grok,"@bhaveshastik @narendramodi The new semiconductor unit in Uttar Pradesh could benefit stocks like:

- HCL Technologies: Directly involved in the HCL-Foxconn JV, producing display driver chips.
- Tata Elxsi: May gain from the growing semiconductor ecosyste",news
371,3,Varun Beverages Limited (NSEI:VBL),https://twitter.com/Amarrrrz/status/1919248545556648216,2025-05-05 04:31:24,Amarrrrz,"Varun Beverages Limited (VBL), a key PepsiCo franchisee, has started commercial production at its new manufacturing plant in Buxar, Bihar. 

The facility will produce carbonated drinks, juices, and packaged water, boosting VBLâs presence in eastern India. This expansion enhancesâ¦ https://t.co/sS81W3UMNy",news
373,5,Varun Beverages Limited (NSEI:VBL),https://twitter.com/scanx_trade/status/1918100935475077560,2025-05-02 00:31:14,scanx_trade,"Varun Beverages Ltd (VBL)
on NSE: 522.35 (-1.29%)

Varun Beverages Launches New Production Facility in Bihar, Expanding Beverage Portfolio

View: Positive

Varun Beverages Limited (VBL) has commenced commercial production at its new state-of-the-art facility in Buxar, Bihar onâ¦ https://t.co/TbV7n1PZWT",news
374,6,Varun Beverages Limited (NSEI:VBL),https://twitter.com/scanx_trade/status/1917934132518162820,2025-05-01 13:28:24,scanx_trade,"Varun Beverages Ltd (VBL)
on NSE: 522.35 (-1.29%)

Varun Beverages Expands Operations: New Production Facility in Bihar Goes Live

View: Positive

Varun Beverages Limited has started commercial production at its new facility in Buxar, Bihar. The plant will produce carbonated softâ¦ https://t.co/x1FKTPBRZv",news
386,1,DLF Limited (NSEI:DLF),https://twitter.com/ypninfra/status/1922924218380894626,2025-05-15 07:57:13,ypninfra,"*The next BIGGEST launch by DLF Limited is here â DLF Privana!*

Launching soon â *1200 ultra-luxury units* across 20 acres, part of the larger *116-acre Privana* residential enclave within DLF Phase 6, spread over a massive 500-acre master development comprising residential",news
395,10,DLF Limited (NSEI:DLF),https://twitter.com/bengalwithrohit/status/1912810481074495797,2025-04-17 10:08:50,bengalwithrohit,"Another Major #Realestate deal happened in #Kolkata 

DLF Limited sold its DLF 2 #techpark in #Newtown of Kolkata to Srijan Realty Pvt. Ltd. for â¹693 crore. 

This is an IT-ITeS SEZ (special economic zone) project in Kolkata. Apart from this Tech Park, 17.5 acres land is alsoâ¦ https://t.co/5dInYgVOKE",news
404,4,LTIMindtree Limited (NSEI:LTIM),https://twitter.com/STPIPune/status/1918194471742980272,2025-05-02 06:42:54,STPIPune,"Congratulations M/s. LTIMindtree Limited for renewal of license!  
#GrowWithSTPI #DigitalIndia #STPIINDIA #StartupIndia
@AshwiniVaishnaw @JitinPrasada https://t.co/dzGFjNrtg2",news
410,10,LTIMindtree Limited (NSEI:LTIM),https://twitter.com/FlashStoX/status/1904811373512843319,2025-03-26 08:23:15,FlashStoX,"LTIMindtree Limited

LTIMindtree to upgrade Arenco Group's JD Edwards to latest version on Oracle Cloud for enhanced performance. Contract value not disclosed.

#LTIM #Breaking  #FlashStox  #StockMarket",news
411,11,LTIMindtree Limited (NSEI:LTIM),https://twitter.com/mystockedge/status/1891447250045308993,2025-02-17 11:19:00,mystockedge,"Eurobank S.A. &amp; LTIMindtree Limited have joined forces to initiate a multi-year mutually beneficial cooperation focused on enhancing customer experience by improving banking operations and building innovative IT services for Eurobank and its subsidiaries
#SEnews #LTIMindtree

Toâ¦",news
412,12,LTIMindtree Limited (NSEI:LTIM),https://twitter.com/FlashStoX/status/1891404363882770510,2025-02-17 08:28:34,FlashStoX,"LTIMindtree Limited

LTIMindtree partners with Eurobank for a multi-year technology upgrade, establishing a Global Delivery Center in Pune and enhancing operations in Cyprus, Luxembourg, and Greece.

MCap: 161294.89 Cr.  CMP: 5443.9  

#LTIM #Breaking  #FlashStox",news
413,13,LTIMindtree Limited (NSEI:LTIM),https://twitter.com/scoutquest/status/1884851280260284843,2025-01-30 06:28:58,scoutquest,"#LTIM | ð LTIMindtree Limited partners with FLS, a top minerals processing supplier, to transform application services. Using AI and automation, LTIMindtree will enhance business efficiency at FLS Mining through strategic maintenance and support.

Details:â¦",news
414,14,LTIMindtree Limited (NSEI:LTIM),https://twitter.com/FlashStoX/status/1884851102107230414,2025-01-30 06:28:16,FlashStoX,"LTIMindtree Limited

LTIMindtree partners with FLS Mining for strategic application services transformation, leveraging AI for enhanced efficiency.

MCap: 1,74,180.34 Cr.  CMP:   

#LTIM# #Breaking  #FlashStox  #StockMarket",news
416,16,LTIMindtree Limited (NSEI:LTIM),https://twitter.com/scoutquest/status/1881956301644972417,2025-01-22 06:45:21,scoutquest,"#LTIM | ð LTIMindtree Limited, a subsidiary of Larsen &amp; Toubro, renews its strategic alliance with the Association of American Medical Colleges. The partnership focuses on enhancing tech infrastructure, optimizing app development, and improving decision-making with AI-ledâ¦",news
420,2,Vedanta Limited (NSEI:VEDL),https://twitter.com/VedantaltdPower/status/1922906136484667410,2025-05-15 06:45:23,VedantaltdPower,"Talwandi Sabo Power Limited (TSPL) invites Expressions of Interest (EOI) from experienced and qualified partners for coal transportation from Central Coalfields Limited (CCL) to its 3x660 MW thermal power plant in Mansa, Punjab via the Road-Cum-Rail (RCR) mode.

Interestedâ¦ https://t.co/W4Vh2Pg6LH",news
421,3,Vedanta Limited (NSEI:VEDL),https://twitter.com/VedantaltdPower/status/1922651353341362496,2025-05-14 13:52:58,VedantaltdPower,"Meenakshi Energy Ltd. invites Expression of Interest from experienced partners for Transportation of Coal by Road from Krishnapatnam Port to the MEL Plant. Please refer to the advertisement for further details.

#MEL #EOI #VedantaPower https://t.co/vy1yCU25Ip",news
424,6,Vedanta Limited (NSEI:VEDL),https://twitter.com/VedantaltdPower/status/1922271919606268020,2025-05-13 12:45:13,VedantaltdPower,"Talwandi Sabo Power Limited (TSPL), a subsidiary of Vedanta, invites Expression of Interest for business partnerships in supply and services at its 1980 MW thermal power plant in Punjab.
The scope includes providing supply and services support to ensure efficient plantâ¦ https://t.co/6BGVZZRKj3",news
427,9,Vedanta Limited (NSEI:VEDL),https://twitter.com/VedantaltdPower/status/1921833142136066183,2025-05-12 07:41:40,VedantaltdPower,"Meenakshi Energy Ltd. invites Expression of Interest from experienced partners for Active Mines Management of Domestic Coal Movement. 
The service includes handling Rail Cum Road logistics from Coal India subsidiaries to the plant. Join us in driving reliable energy delivery forâ¦ https://t.co/3GUu0B7RfU",news
430,12,Vedanta Limited (NSEI:VEDL),https://twitter.com/VedantaltdPower/status/1920736420131381641,2025-05-09 07:03:42,VedantaltdPower,"Meenakshi Energy Ltd invites EOI from qualified and experienced Business Partners for Co-ordination, Lifting &amp; Transportation of 24000 MT Coal through Rail-Sea-Road from Mahanadi Coal Limited Sardega siding. Please refer to the details in the advertisement for more.

#EOI #MELâ¦ https://t.co/Yp0qwBTe6U",news
432,14,Vedanta Limited (NSEI:VEDL),https://twitter.com/SartajKaif/status/1920563736059769056,2025-05-08 19:37:31,SartajKaif,"@grok 
What's the share value of vedanta limited .",news
434,16,Vedanta Limited (NSEI:VEDL),https://twitter.com/VedantaltdPower/status/1920037159685259619,2025-05-07 08:45:05,VedantaltdPower,"We are committed to building systems where every material serves its full potential. From thoughtful design to strategic reuse, our approach goes beyond conservation it fosters resilience and long-term value creation.

Letâs power the future with purpose and responsibility. https://t.co/9kAtTx7UGB",news
480,5,Grasim Industries Limited (NSEI:GRASIM),https://twitter.com/paper_industry_/status/1909538724683080187,2025-04-08 09:28:03,paper_industry_,"Valmet to deliver a new bleach plant, and an evaporation and wash plant rebuild to Grasim Industries Limited in India https://t.co/7xsLGCqvAP",news
481,6,Grasim Industries Limited (NSEI:GRASIM),https://twitter.com/forum_paper/status/1909479997162614927,2025-04-08 05:34:41,forum_paper,"Indiaâs Grasim Industries Limited to Get New Bleach Plant, Evaporation and Wash Plant Rebuild.

Source: https://t.co/mII8a6eQe1

#GrasimIndustries #Valmet #PulpAndPaper #BleachPlant #EvaporationPlant #SustainableManufacturing #PaperIndustryIndia #BrownStockWashing https://t.co/5LxlSzHN0m",news
486,11,Grasim Industries Limited (NSEI:GRASIM),https://twitter.com/esginvesting_1/status/1907690006300197250,2025-04-03 07:01:55,esginvesting_1,"Top Stories - Valmet to deliver a new bleach plant, and an evaporation and wash plant rebuild to Grasim Industries Limited in India for 04/03/2025 #es - https://t.co/1PXSUD5uu3",news
